Section,Phrase,Intent,Tags,Notes
Section 9: Combined Intent Voice Commands,Felt scattered and missed the putt.,Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, full routine followed",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, even with pressure",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, just like I practiced",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, and stayed in it",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, focus held",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,Birdied 7 after visualizing the shot.,Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, mental win",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, stayed neutral",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, total trust",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, which felt great",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Par save thanks to my post-shot reset, bounced back fast",Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, stayed neutral",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, emotional control locked in",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Made bogey but confident I followed my plan, full routine followed",Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,Two good shots then lost focus on the approach.,Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, and stayed in it",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, visualized perfectly",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, stayed neutral",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, which felt great",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, mental win",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, kept breathing",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Hooked my drive but bounced back with a reset, total trust",Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, visualized perfectly",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, focus held",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, bounced back fast",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, focus held",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,Birdie after a full visualization,Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, which felt great",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, emotional control locked in",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, even with pressure",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Made bogey but confident I followed my plan, and stayed in it",Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, mental win",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, total trust",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Made bogey but confident I followed my plan, even with pressure",Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, focus held",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, focus held",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, focus held",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, mental win",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, and stayed in it",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, full routine followed",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,Made bogey but confident I followed my plan.,Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, bounced back fast",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, just like I practiced",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, right?",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Par save thanks to my post-shot reset, coach",Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, mental win",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Made bogey but confident I followed my plan, mental win",Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, mental win",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, visualized perfectly",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,Double bogey but learned from it.,Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,Double bogey but learned from it.,Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, which felt great",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, just like I practiced",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Made bogey but confident I followed my plan, mental win",Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,Missed short putt but kept emotions in check.,Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,Two-putt par after calming myself.,Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,Bogey on the last but kept my focus.,Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, emotional control locked in",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, emotional control locked in",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,Hit the fairway after a trigger word,Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,"Hooked my drive but bounced back with a reset, kept breathing",Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, full routine followed",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, which felt great",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, focus held",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, just like I practiced",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Hooked my drive but bounced back with a reset, full routine followed",Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, even with pressure",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, and stayed in it",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, stayed neutral",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, just like I practiced",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, even with pressure",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, focus held",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, bounced back fast",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, kept breathing",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, which felt great",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, emotional control locked in",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, focus held",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Made bogey but confident I followed my plan, bounced back fast",Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, kept breathing",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, total trust",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, which felt great",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, mental win",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, and stayed in it",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, visualized perfectly",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, full routine followed",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, emotional control locked in",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, and stayed in it",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Hooked my drive but bounced back with a reset, even with pressure",Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,"Par save thanks to my post-shot reset, and stayed in it",Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,Bogey on the last but kept my focus.,Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, full routine followed",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, and stayed in it",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, coach",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,Double bogey but learned from it,Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,Birdied 7 after visualizing the shot,Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Hooked my drive but bounced back with a reset, kept breathing",Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,Two-putt par after calming myself.,Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Par save thanks to my post-shot reset, coach",Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, kept breathing",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, right?",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, focus held",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, total trust",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,Two good shots then lost focus on the approach,Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, coach",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,Scrambled for bogey after a bad tee shot,Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, which felt great",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, emotional control locked in",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, coach",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,Missed short putt but kept emotions in check,Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, and stayed in it",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,Bogeyed 5 but reset well and stayed calm.,Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, which felt great",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, even with pressure",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, total trust",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, right?",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,Double bogey but learned from it,Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,Missed short putt but kept emotions in check.,Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, bounced back fast",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, even with pressure",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Hooked my drive but bounced back with a reset, mental win",Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,"Hooked my drive but bounced back with a reset, emotional control locked in",Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, coach",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,Two-putt par after calming myself.,Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, which felt great",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, focus held",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, bounced back fast",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, total trust",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, visualized perfectly",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, coach",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,Par save thanks to my post-shot reset.,Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, coach",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, coach",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, full routine followed",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, total trust",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, full routine followed",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, kept breathing",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, emotional control locked in",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, full routine followed",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, coach",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,Missed the green but let it go quickly,Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, coach",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, stayed neutral",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,Scrambled for bogey after a bad tee shot,Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, full routine followed",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, visualized perfectly",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, total trust",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Par save thanks to my post-shot reset, focus held",Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, just like I practiced",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, even with pressure",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, total trust",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, kept breathing",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, visualized perfectly",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, just like I practiced",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, visualized perfectly",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, which felt great",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,Triple on 3 but trusted my pre-shot routine.,Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,Two good shots then lost focus on the approach.,Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,Saved par with deep breathing,Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, coach",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, emotional control locked in",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, right?",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, focus held",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, mental win",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Made bogey but confident I followed my plan, right?",Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,"Par save thanks to my post-shot reset, right?",Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, even with pressure",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, bounced back fast",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,Made bogey but confident I followed my plan.,Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, right?",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, right?",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, visualized perfectly",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, emotional control locked in",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, even with pressure",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Par save thanks to my post-shot reset, kept breathing",Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, and stayed in it",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,Made bogey but confident I followed my plan.,Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, stayed neutral",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Hooked my drive but bounced back with a reset, and stayed in it",Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, full routine followed",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, total trust",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, total trust",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Made bogey but confident I followed my plan, mental win",Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, right?",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, which felt great",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, even with pressure",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Par save thanks to my post-shot reset, right?",Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, kept breathing",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,Triple on 3 but trusted my pre-shot routine.,Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, emotional control locked in",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, stayed neutral",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, and stayed in it",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,Felt scattered and missed the putt.,Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, even with pressure",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,Missed the green but let it go quickly,Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, stayed neutral",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, bounced back fast",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, stayed neutral",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, coach",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,Hit the fairway after a trigger word.,Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, coach",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, which felt great",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, mental win",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,Bogey on the last but kept my focus.,Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, right?",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, coach",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,Bogeyed 5 but reset well and stayed calm.,Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,Two good shots then lost focus on the approach.,Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, right?",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, which felt great",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, bounced back fast",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, mental win",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, emotional control locked in",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, stayed neutral",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
