Section;Phrase;Intent;Tags;Notes
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (279);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (279) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (280);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (280);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (280);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (280);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (280);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (280);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (280);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (280);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (280);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (280);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (280);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (280);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (280);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (280);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (280) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (281);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (281);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (281);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (281);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (281);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (281);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (281);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (281);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (281);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (281);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (281);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (281);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (281);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (281);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (281) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (282);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (282);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (282);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (282);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (282);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (282);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (282);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (282);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (282);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (282);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (282);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (282);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (282);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (282);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (282) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (283);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (283);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (283);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (283);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (283);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (283);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (283);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (283);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (283);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (283);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (283);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (283);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (283);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (283);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (283) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (284);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (284);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (284);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (284);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (284);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (284);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (284);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (284);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (284);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (284);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (284);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (284);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (284);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (284);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (284) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (285);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (285);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (285);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (285);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (285);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (285);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (285);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (285);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (285);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (285);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (285);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (285);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (285);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (285);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (285) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (286);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (286);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (286);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (286);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (286);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (286);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (286);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (286);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (286);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (286);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (286);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (286);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (286);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (286);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (286) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (287);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (287);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (287);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (287);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (287);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (287);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (287);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (287);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (287);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (287);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (287);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (287);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (287);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (287);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (287) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (288);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (288);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (288);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (288);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (288);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (288);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (288);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (288);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (288);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (288);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (288);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (288);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (288);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (288);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (288) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (289);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (289);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (289);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (289);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (289);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (289);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (289);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (289);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (289);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (289);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (289);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (289);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (289);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (289);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (289) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (290);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (290);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (290);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (290);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (290);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (290);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (290);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (290);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (290);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (290);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (290);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (290);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (290);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (290);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (290) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (291);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (291);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (291);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (291);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (291);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (291);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (291);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (291);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (291);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (291);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (291);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (291);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (291);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (291);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (291) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (292);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (292);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (292);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (292);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (292);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (292);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (292);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (292);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (292);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (292);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (292);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (292);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (292);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (292);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (292) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (293);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (293);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (293);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (293);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (293);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (293);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (293);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (293);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (293);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (293);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (293);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (293);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (293);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (293);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (293) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (294);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (294);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (294);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (294);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (294);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (294);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (294);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (294);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (294);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (294);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (294);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (294);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (294);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (294);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (294) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (295);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (295);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (295);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (295);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (295);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (295);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (295);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (295);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (295);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (295);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (295);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (295);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (295);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (295);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (295) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (296);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (296);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (296);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (296);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (296);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (296);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (296);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (296);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (296);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (296);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (296);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (296);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (296);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (296);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (296) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (297);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (297);Voice.Entry.Help;;
Junior Zone Extras;What’s the best way to log my mindset? (297);Voice.Entry.Help;;
Junior Zone Extras;Do I have to speak everything? (297);Voice.Entry.Help;;
Junior Zone Extras;Can I check what I just logged? (297);Voice.Entry.Help;;
Junior Zone Extras;Why can’t I use the AI coach? (297);System.Rule.Explain;;
Junior Zone Extras;Why is the microphone off for me? (297);System.Rule.Explain;;
Junior Zone Extras;How old do I have to be to use all features? (297);System.Rule.Explain;;
Junior Zone Extras;What can juniors do in the app? (297);System.Rule.Explain;;
Junior Zone Extras;You’re doing great — keep logging! (297);System.Encourage.Use;;
Junior Zone Extras;Nice work today — every entry helps! (297);System.Encourage.Use;;
Junior Zone Extras;Consistency builds confidence — keep going! (297);System.Encourage.Use;;
Junior Zone Extras;Want to review your last round? (297);System.Encourage.Use;;
Junior Zone Extras;Try a post-shot journal next time you play.;System.Encourage.Use;;
Junior Zone Extras;Earned a badge for logging 5 rounds! (297);Junior.Gamify.Encourage;;
Junior Zone Extras;You just unlocked a new mindset tip.;Junior.Gamify.Encourage;;
Junior Zone Extras;Level up! (297) Keep logging your thoughts.;Junior.Gamify.Encourage;;
Junior Zone Extras;Sorry, you can’t access that feature yet.;Junior.Limit.Notice;;
Junior Zone Extras;That feature is for older users only.;Junior.Limit.Notice;;
Junior Zone Extras;You’ll unlock that when you’re older.;Junior.Limit.Notice;;
Junior Zone Extras;How do I log my round? (298);Voice.Entry.Help;;
Junior Zone Extras;Can I use voice to track shots? (298);Voice.Entry.Help;;
