Section;Phrase;Intent;Tags;Notes
Ultra-Natural Free-Speech;ugh... I totally shanked it again 🙄;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;uhh, what was that? 😵‍💫;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;3-putt. Let's pretend that didn't happen.;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;I blacked out but the ball’s on the green?;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;mental cue was: survive this hole 🤞;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;routine? does panic count?;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;smooooth 7-iron, baby 🕺;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;driver go brrrrr 💥;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;driver go brrrrr 💥;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;uhh, what was that? 😵‍💫;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;driver go brrrrr 💥;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;don't ask. just don't.;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;coach would cry if he saw that swing;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;mental cue was: survive this hole 🤞;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;talked myself into that one, lol;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;smooooth 7-iron, baby 🕺;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;uhh, what was that? 😵‍💫;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;honestly, no idea what club I used;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;my brain said no, hands said yes 😂;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;my brain said no, hands said yes 😂;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;was vibin', then double bogey happened 🤷‍♀️;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;I visualized it... in the water 🫠;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;3-putt. Let's pretend that didn't happen.;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;driver go brrrrr 💥;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;sooo... tempo? never heard of her.;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;I blacked out but the ball’s on the green?;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;I visualized it... in the water 🫠;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;I visualized it... in the water 🫠;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;mental cue was: survive this hole 🤞;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like a zen monk before that shot 🧘‍♂️;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;talked myself into that one, lol;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;was vibin', then double bogey happened 🤷‍♀️;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;coach would cry if he saw that swing;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;driver go brrrrr 💥;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;uhh, what was that? 😵‍💫;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;my brain said no, hands said yes 😂;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like magic... until the next shot;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;routine? does panic count?;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;coach would cry if he saw that swing;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like a zen monk before that shot 🧘‍♂️;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;3-putt. Let's pretend that didn't happen.;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like magic... until the next shot;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;honestly, no idea what club I used;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;I visualized it... in the water 🫠;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;routine? does panic count?;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;don't ask. just don't.;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;smooooth 7-iron, baby 🕺;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;just let it rip... kinda;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;honestly, no idea what club I used;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;my brain said no, hands said yes 😂;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;mental cue was: survive this hole 🤞;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;I visualized it... in the water 🫠;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;honestly, no idea what club I used;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;smooooth 7-iron, baby 🕺;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;sooo... tempo? never heard of her.;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;my brain said no, hands said yes 😂;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like magic... until the next shot;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;smooooth 7-iron, baby 🕺;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;routine? does panic count?;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;I visualized it... in the water 🫠;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like a zen monk before that shot 🧘‍♂️;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;smooooth 7-iron, baby 🕺;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;channelled Tiger... then chili-dipped it.;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;honestly, no idea what club I used;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;3-putt. Let's pretend that didn't happen.;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;routine? does panic count?;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;routine? does panic count?;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like magic... until the next shot;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like magic... until the next shot;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;mental cue was: survive this hole 🤞;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;3-putt. Let's pretend that didn't happen.;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;driver go brrrrr 💥;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like a zen monk before that shot 🧘‍♂️;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;sooo... tempo? never heard of her.;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;was vibin', then double bogey happened 🤷‍♀️;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like magic... until the next shot;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;just let it rip... kinda;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like magic... until the next shot;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;just let it rip... kinda;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;sooo... tempo? never heard of her.;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;channelled Tiger... then chili-dipped it.;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;routine? does panic count?;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;I blacked out but the ball’s on the green?;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;3-putt. Let's pretend that didn't happen.;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;sooo... tempo? never heard of her.;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;don't ask. just don't.;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like a zen monk before that shot 🧘‍♂️;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;my brain said no, hands said yes 😂;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like magic... until the next shot;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like a zen monk before that shot 🧘‍♂️;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;ugh... I totally shanked it again 🙄;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;sooo... tempo? never heard of her.;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;I blacked out but the ball’s on the green?;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;sooo... tempo? never heard of her.;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;don't ask. just don't.;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;just let it rip... kinda;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;don't ask. just don't.;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;channelled Tiger... then chili-dipped it.;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like a zen monk before that shot 🧘‍♂️;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;just let it rip... kinda;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;my brain said no, hands said yes 😂;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;talked myself into that one, lol;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like a zen monk before that shot 🧘‍♂️;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;mental cue was: survive this hole 🤞;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;don't ask. just don't.;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;driver go brrrrr 💥;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;smooooth 7-iron, baby 🕺;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;honestly, no idea what club I used;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like magic... until the next shot;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;mental cue was: survive this hole 🤞;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;mental cue was: survive this hole 🤞;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;smooooth 7-iron, baby 🕺;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;smooooth 7-iron, baby 🕺;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;ugh... I totally shanked it again 🙄;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;I blacked out but the ball’s on the green?;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;mental cue was: survive this hole 🤞;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;channelled Tiger... then chili-dipped it.;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;driver go brrrrr 💥;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;talked myself into that one, lol;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;I blacked out but the ball’s on the green?;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;coach would cry if he saw that swing;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;was vibin', then double bogey happened 🤷‍♀️;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;ugh... I totally shanked it again 🙄;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;3-putt. Let's pretend that didn't happen.;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like a zen monk before that shot 🧘‍♂️;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;3-putt. Let's pretend that didn't happen.;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;smooooth 7-iron, baby 🕺;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;honestly, no idea what club I used;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like a zen monk before that shot 🧘‍♂️;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like magic... until the next shot;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;was vibin', then double bogey happened 🤷‍♀️;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;honestly, no idea what club I used;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;channelled Tiger... then chili-dipped it.;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;coach would cry if he saw that swing;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;don't ask. just don't.;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;was vibin', then double bogey happened 🤷‍♀️;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;don't ask. just don't.;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;I blacked out but the ball’s on the green?;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;was vibin', then double bogey happened 🤷‍♀️;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;was vibin', then double bogey happened 🤷‍♀️;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;driver go brrrrr 💥;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;just let it rip... kinda;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;ugh... I totally shanked it again 🙄;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;sooo... tempo? never heard of her.;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;I blacked out but the ball’s on the green?;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;don't ask. just don't.;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like magic... until the next shot;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;ugh... I totally shanked it again 🙄;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;uhh, what was that? 😵‍💫;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like a zen monk before that shot 🧘‍♂️;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;my brain said no, hands said yes 😂;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;I blacked out but the ball’s on the green?;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;was vibin', then double bogey happened 🤷‍♀️;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;channelled Tiger... then chili-dipped it.;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;3-putt. Let's pretend that didn't happen.;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;coach would cry if he saw that swing;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;sooo... tempo? never heard of her.;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;ugh... I totally shanked it again 🙄;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;my brain said no, hands said yes 😂;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;3-putt. Let's pretend that didn't happen.;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;my brain said no, hands said yes 😂;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;honestly, no idea what club I used;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;sooo... tempo? never heard of her.;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;mental cue was: survive this hole 🤞;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;honestly, no idea what club I used;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;was vibin', then double bogey happened 🤷‍♀️;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like a zen monk before that shot 🧘‍♂️;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;I blacked out but the ball’s on the green?;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;mental cue was: survive this hole 🤞;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;just let it rip... kinda;Log.Mental.Slip;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like magic... until the next shot;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;felt like a zen monk before that shot 🧘‍♂️;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;ugh... I totally shanked it again 🙄;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;was vibin', then double bogey happened 🤷‍♀️;Log.Score.Birdie;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;smooooth 7-iron, baby 🕺;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;just let it rip... kinda;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;3-putt. Let's pretend that didn't happen.;Log.Feeling.SelfTalk.Positive;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;mental cue was: survive this hole 🤞;Routine.PreShot.Visualization;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
Ultra-Natural Free-Speech;ugh... I totally shanked it again 🙄;ShotLog.Technical.Club.Driver;FreeSpeech, Casual, EdgeCase;Ultra-natural phrasing variant
