Section,Phrase,Intent,Tags,Notes
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, building routine",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add this bunker practice as recovery training, success",Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, calm practice",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin this skills challenge as a confidence boost, growth moment",Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Tag that range session for review, calm practice",Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Add this bunker practice as recovery training.,Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Tag slow-motion swings as a reset routine, to review later",Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, improvement log",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, progress marker",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, calm practice",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Tag that range session for review, improvement log",Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Add this bunker practice as recovery training.,Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, progress marker",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Pin today’s mental checklist as a calm pressure win.,Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s cue testing as a visualization success, confidence drill",Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, calm practice",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s cue testing as a visualization success, to review later",Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Add today’s cue testing as a visualization success,Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Add today’s dispersion tracking as a data insight.,Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, growth moment",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add this short-game challenge to my FoCoMap, improvement log",Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag that range session for review, building routine",Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, confidence drill",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s dispersion tracking as a data insight, building routine",Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, confidence drill",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add this bunker practice as recovery training, coach",Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s dispersion tracking as a data insight, growth moment",Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin that wedge drill as a focus win, improvement log",Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Add today’s dispersion tracking as a data insight.,Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark alignment practice as a reset success, growth moment",Journal.Practice.Alignment + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add this bunker practice as recovery training, coach",Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Tag that range session for review for tracking,Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin that wedge drill as a focus win, coach",Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, mental boost",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, growth moment",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, growth moment",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark alignment practice as a reset success, coach",Journal.Practice.Alignment + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin this skills challenge as a confidence boost, pre-shot prep",Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Add this bunker practice as recovery training,Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin this skills challenge as a confidence boost, success",Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s cue testing as a visualization success, growth moment",Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, mental boost",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark alignment practice as a reset success, confidence drill",Journal.Practice.Alignment + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, coach",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add this bunker practice as recovery training, improvement log",Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Tag slow-motion swings as a reset routine, confidence drill",Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Pin that wedge drill as a focus win,Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s dispersion tracking as a data insight, calm practice",Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Mark this putting drill as a mental breakthrough.,Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag that range session for review, coach",Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Pin my tournament simulation as a pressure drill,Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s dispersion tracking as a data insight, to review later",Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, building routine",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s cue testing as a visualization success, building routine",Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag slow-motion swings as a reset routine, coach",Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin that wedge drill as a focus win, progress marker",Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Pin today’s mental checklist as a calm pressure win.,Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark alignment practice as a reset success, to help next round",Journal.Practice.Alignment + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, improvement log",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, mental boost",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin this skills challenge as a confidence boost, calm practice",Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add this short-game challenge to my FoCoMap, calm practice",Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, progress marker",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, building routine",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark alignment practice as a reset success, mental boost",Journal.Practice.Alignment + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Add this short-game challenge to my FoCoMap for tracking,Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s dispersion tracking as a data insight, building routine",Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin that wedge drill as a focus win, success",Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag slow-motion swings as a reset routine, confidence drill",Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Add this short-game challenge to my FoCoMap for tracking,Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Add today’s dispersion tracking as a data insight,Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag slow-motion swings as a reset routine, progress marker",Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag that range session for review, progress marker",Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Highlight today’s tempo work as mental growth.,Journal.Practice.Range + Map.Add.GrowthLabel,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag that range session for review, building routine",Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s cue testing as a visualization success, confidence drill",Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, success",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s cue testing as a visualization success, coach",Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, improvement log",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin that wedge drill as a focus win, calm practice",Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Add today’s cue testing as a visualization success for tracking,Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, growth moment",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add this short-game challenge to my FoCoMap, mental boost",Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, confidence drill",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add this bunker practice as recovery training, progress marker",Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s dispersion tracking as a data insight, success",Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Add today’s dispersion tracking as a data insight.,Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, improvement log",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag slow-motion swings as a reset routine, pre-shot prep",Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Pin this skills challenge as a confidence boost for tracking,Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, to help next round",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s cue testing as a visualization success, improvement log",Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s cue testing as a visualization success, confidence drill",Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Pin that wedge drill as a focus win.,Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin this skills challenge as a confidence boost, progress marker",Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin this skills challenge as a confidence boost, mental boost",Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Highlight today’s tempo work as mental growth for tracking,Journal.Practice.Range + Map.Add.GrowthLabel,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, mental boost",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Mark this putting drill as a mental breakthrough.,Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Mark that focus game with my coach for review,Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add this short-game challenge to my FoCoMap, to review later",Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, confidence drill",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, improvement log",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, calm practice",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, growth moment",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin that wedge drill as a focus win, to review later",Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, to review later",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, progress marker",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin this skills challenge as a confidence boost, progress marker",Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Tag that range session for review.,Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Pin this skills challenge as a confidence boost for tracking,Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add this bunker practice as recovery training, mental boost",Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Mark that focus game with my coach for review,Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark alignment practice as a reset success, confidence drill",Journal.Practice.Alignment + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin that wedge drill as a focus win, success",Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Mark that focus game with my coach for review for tracking,Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add this bunker practice as recovery training, success",Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin this skills challenge as a confidence boost, growth moment",Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin this skills challenge as a confidence boost, improvement log",Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Highlight today’s tempo work as mental growth, to review later",Journal.Practice.Range + Map.Add.GrowthLabel,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin this skills challenge as a confidence boost, pre-shot prep",Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, building routine",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, calm practice",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Add today’s dispersion tracking as a data insight,Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, coach",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Add this short-game challenge to my FoCoMap for tracking,Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, success",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark alignment practice as a reset success, to help next round",Journal.Practice.Alignment + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, mental boost",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag that range session for review, success",Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, success",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Pin today’s mental checklist as a calm pressure win for tracking,Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s dispersion tracking as a data insight, building routine",Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, improvement log",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, improvement log",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s cue testing as a visualization success, confidence drill",Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Add this short-game challenge to my FoCoMap,Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag that range session for review, building routine",Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Pin this skills challenge as a confidence boost for tracking,Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark alignment practice as a reset success, coach",Journal.Practice.Alignment + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, success",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, to help next round",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s dispersion tracking as a data insight, growth moment",Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin this skills challenge as a confidence boost, mental boost",Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Mark my breathing practice as a calm focus,Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s cue testing as a visualization success, pre-shot prep",Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Highlight today’s tempo work as mental growth, growth moment",Journal.Practice.Range + Map.Add.GrowthLabel,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, confidence drill",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Mark my breathing practice as a calm focus.,Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Mark this putting drill as a mental breakthrough.,Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Highlight today’s tempo work as mental growth, progress marker",Journal.Practice.Range + Map.Add.GrowthLabel,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, calm practice",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, calm practice",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag slow-motion swings as a reset routine, mental boost",Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, coach",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, progress marker",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, progress marker",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Pin today’s mental checklist as a calm pressure win.,Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, building routine",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Tag slow-motion swings as a reset routine for tracking,Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, pre-shot prep",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, confidence drill",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s cue testing as a visualization success, mental boost",Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, to help next round",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Tag that range session for review,Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Highlight today’s tempo work as mental growth, to review later",Journal.Practice.Range + Map.Add.GrowthLabel,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark alignment practice as a reset success, to review later",Journal.Practice.Alignment + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin that wedge drill as a focus win, building routine",Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add this bunker practice as recovery training, progress marker",Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Tag slow-motion swings as a reset routine, pre-shot prep",Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag that range session for review, growth moment",Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, to review later",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, confidence drill",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Mark my breathing practice as a calm focus for tracking,Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Highlight today’s tempo work as mental growth, calm practice",Journal.Practice.Range + Map.Add.GrowthLabel,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, growth moment",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Add today’s dispersion tracking as a data insight for tracking,Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin this skills challenge as a confidence boost, to review later",Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
