Section;Phrase;Intent;Tags;Notes
Non-Golf Handling;Hey there, Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;Uhm, Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;Please Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Ok, Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey there, Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Well Navigate to the clubhouse again;Reject.NonGolf;;Navigation request
Non-Golf Handling;Ok, Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;Can you Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey there, Navigate to the clubhouse quickly;Reject.NonGolf;;Navigation request
Non-Golf Handling;Please Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;So, Navigate to the clubhouse quickly;Reject.NonGolf;;Navigation request
Non-Golf Handling;Now Navigate to the clubhouse again;Reject.NonGolf;;Navigation request
Non-Golf Handling;Ok, Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;So, Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Well Navigate to the clubhouse quickly;Reject.NonGolf;;Navigation request
Non-Golf Handling;Can you Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;Uhm, Navigate to the clubhouse please;Reject.NonGolf;;Navigation request
Non-Golf Handling;Can you Navigate to the clubhouse again;Reject.NonGolf;;Navigation request
Non-Golf Handling;Navigate to the clubhouse again;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey there, Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Can you Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;Can you Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;Uhm, Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Can you Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Well Navigate to the clubhouse quickly;Reject.NonGolf;;Navigation request
Non-Golf Handling;Navigate to the clubhouse again;Reject.NonGolf;;Navigation request
Non-Golf Handling;Uhm, Navigate to the clubhouse again;Reject.NonGolf;;Navigation request
Non-Golf Handling;Now Navigate to the clubhouse again;Reject.NonGolf;;Navigation request
Non-Golf Handling;Ok, Navigate to the clubhouse please;Reject.NonGolf;;Navigation request
Non-Golf Handling;Navigate to the clubhouse please;Reject.NonGolf;;Navigation request
Non-Golf Handling;Ok, Navigate to the clubhouse please;Reject.NonGolf;;Navigation request
Non-Golf Handling;Please Navigate to the clubhouse again;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey there, Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Please Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey, Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Ok, Navigate to the clubhouse please;Reject.NonGolf;;Navigation request
Non-Golf Handling;Can you Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey there, Navigate to the clubhouse again;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey, Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Please Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Uhm, Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;Now Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;Please Navigate to the clubhouse quickly;Reject.NonGolf;;Navigation request
Non-Golf Handling;Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;Ok, Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;Ok, Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Now Navigate to the clubhouse please;Reject.NonGolf;;Navigation request
Non-Golf Handling;Well Navigate to the clubhouse please;Reject.NonGolf;;Navigation request
Non-Golf Handling;Please Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;So, Navigate to the clubhouse please;Reject.NonGolf;;Navigation request
Non-Golf Handling;Well Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Well Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;Ok, Navigate to the clubhouse again;Reject.NonGolf;;Navigation request
Non-Golf Handling;Please Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;Now Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;Well Navigate to the clubhouse quickly;Reject.NonGolf;;Navigation request
Non-Golf Handling;Now Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey, Navigate to the clubhouse quickly;Reject.NonGolf;;Navigation request
Non-Golf Handling;Well Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;So, Navigate to the clubhouse please;Reject.NonGolf;;Navigation request
Non-Golf Handling;Well Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;So, Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;Navigate to the clubhouse please;Reject.NonGolf;;Navigation request
Non-Golf Handling;Well Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey there, Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;Can you Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey there, Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;Can you Navigate to the clubhouse quickly;Reject.NonGolf;;Navigation request
Non-Golf Handling;Ok, Navigate to the clubhouse quickly;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey, Navigate to the clubhouse please;Reject.NonGolf;;Navigation request
Non-Golf Handling;Please Navigate to the clubhouse again;Reject.NonGolf;;Navigation request
Non-Golf Handling;Uhm, Navigate to the clubhouse again;Reject.NonGolf;;Navigation request
Non-Golf Handling;Well Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Ok, Navigate to the clubhouse please;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey, Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;Please Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;Uhm, Navigate to the clubhouse please;Reject.NonGolf;;Navigation request
Non-Golf Handling;Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey there, Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey there, Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;Ok, Navigate to the clubhouse quickly;Reject.NonGolf;;Navigation request
Non-Golf Handling;So, Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;So, Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;Well Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;Please Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey, Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;So, Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;Can you Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;Navigate to the clubhouse again;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey there, Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey, Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Please Navigate to the clubhouse again;Reject.NonGolf;;Navigation request
Non-Golf Handling;Well Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;Please Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;Please Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Well Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;So, Navigate to the clubhouse quickly;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey, Navigate to the clubhouse please;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey there, Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;Uhm, Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey there, Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;Ok, Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey, Navigate to the clubhouse please;Reject.NonGolf;;Navigation request
Non-Golf Handling;Navigate to the clubhouse please;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey, Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;Now Navigate to the clubhouse again;Reject.NonGolf;;Navigation request
Non-Golf Handling;Well Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey there, Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;Please Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Ok, Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;Well Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;Can you Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;Well Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;So, Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;So, Navigate to the clubhouse quickly;Reject.NonGolf;;Navigation request
Non-Golf Handling;Well Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey there, Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Ok, Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;Well Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey, Navigate to the clubhouse please;Reject.NonGolf;;Navigation request
Non-Golf Handling;Can you Navigate to the clubhouse please;Reject.NonGolf;;Navigation request
Non-Golf Handling;Please Navigate to the clubhouse please;Reject.NonGolf;;Navigation request
Non-Golf Handling;Now Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;Now Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;Can you Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;Ok, Navigate to the clubhouse for me;Reject.NonGolf;;Navigation request
Non-Golf Handling;Ok, Navigate to the clubhouse quickly;Reject.NonGolf;;Navigation request
Non-Golf Handling;Can you Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;Ok, Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;Can you Navigate to the clubhouse right now;Reject.NonGolf;;Navigation request
Non-Golf Handling;So, Navigate to the clubhouse again;Reject.NonGolf;;Navigation request
Non-Golf Handling;Please Navigate to the clubhouse;Reject.NonGolf;;Navigation request
Non-Golf Handling;Hey, Navigate to the clubhouse if you can;Reject.NonGolf;;Navigation request
Non-Golf Handling;So, Navigate to the clubhouse please;Reject.NonGolf;;Navigation request
Non-Golf Handling;Please Navigate to the clubhouse quickly;Reject.NonGolf;;Navigation request
Non-Golf Handling;What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Ok, What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Uhm, What’s my horoscope?;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey, What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope?;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;So, What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Well What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Ok, What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope?;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey, What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Uhm, What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey there, What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;So, What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey there, What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Well What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Can you What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;So, What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Ok, What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Uhm, What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Can you What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Uhm, What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Uhm, What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Ok, What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey there, What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;So, What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey there, What’s my horoscope?;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Well What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Uhm, What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;So, What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey, What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;So, What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Well What’s my horoscope?;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Ok, What’s my horoscope?;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Please What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Uhm, What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Can you What’s my horoscope?;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey, What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Ok, What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Ok, What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Ok, What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Please What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Uhm, What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey, What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey there, What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Can you What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Can you What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;So, What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Uhm, What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Can you What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Can you What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope?;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Uhm, What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;So, What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey there, What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey, What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey there, What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;So, What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey there, What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Uhm, What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Ok, What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Please What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Uhm, What’s my horoscope?;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Well What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Well What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Please What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Please What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Please What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Well What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey, What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey, What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey, What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Ok, What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;So, What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Can you What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;So, What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey there, What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Ok, What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Can you What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Ok, What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Well What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Ok, What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey, What’s my horoscope?;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Can you What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Ok, What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Can you What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey there, What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Can you What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;So, What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;So, What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Well What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Please What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Uhm, What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey, What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Uhm, What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey there, What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Please What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Can you What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Can you What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;So, What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey there, What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Ok, What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;So, What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope?;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope?;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;So, What’s my horoscope?;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey there, What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Uhm, What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Please What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey there, What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Ok, What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Can you What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Please What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Please What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;So, What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey, What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey, What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Can you What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Well What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey there, What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Please What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey, What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Ok, What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Please What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Uhm, What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Well What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Please What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Can you What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Well What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Uhm, What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Uhm, What’s my horoscope?;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Ok, What’s my horoscope? right now;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Well What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;So, What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope?;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Well What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Uhm, What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope? for me;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey, What’s my horoscope?;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Ok, What’s my horoscope? again;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;So, What’s my horoscope?;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Please What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;So, What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Hey, What’s my horoscope?;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Can you What’s my horoscope? if you can;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Can you What’s my horoscope? quickly;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Can you What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;Now What’s my horoscope?;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope? please;Reject.NonGolf;;Non-golf related info
Non-Golf Handling;What’s my horoscope?;Reject.NonGolf;;Non-golf related info
