Section;Phrase;Intent;Tags;Notes
Section 8: Microphone (General Voice UX + Help);Start voice entry coach;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Okay, that’s all coach;Mic.Stop;;Close voice
Section 8: Microphone (General Voice UX + Help);Start voice entry thanks;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Let’s use the mic now;Mic.Start;;
Section 8: Microphone (General Voice UX + Help);Okay, that’s all let’s go;Mic.Stop;;Close voice
Section 8: Microphone (General Voice UX + Help);Speak instead of tap real quick;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Let’s use the mic, alright;Mic.Start;;
Section 8: Microphone (General Voice UX + Help);Show me what you saved let’s go;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Voice mode on today;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);Speak instead of tap now;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Speak instead of tap while I remember;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please coach;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Was that logged?, alright;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Mute now while I remember;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);Mute now, alright;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);Was that logged? today;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Mute now coach;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);What phrases work for this?, alright;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);What phrases work for this?.;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);I’m using voice for this now;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Tell me what voice can do please;Mic.Help;;Education
Section 8: Microphone (General Voice UX + Help);Let’s log this.;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);Voice mode on if possible;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);Logging by voice now, alright;Mic.Start;;Confirms intention
Section 8: Microphone (General Voice UX + Help);Mark that as done quick log;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Recording a mental note, okay?;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);I want to speak instead of type, alright;Mic.Start;;Contextual
Section 8: Microphone (General Voice UX + Help);I need some examples quick log;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Mute now;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);I’m using voice for this while I remember;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Logging by voice now let’s go;Mic.Start;;Confirms intention
Section 8: Microphone (General Voice UX + Help);What phrases work for this? again;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Mark that as done again;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Can I use voice to log performance? before I forget;Mic.Query;;Contextual
Section 8: Microphone (General Voice UX + Help);Mute now today;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);Did you save that entry? please;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Did you save that entry?;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Mute now today;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);I want to speak instead of type.;Mic.Start;;Contextual
Section 8: Microphone (General Voice UX + Help);Recording a mental note, okay?;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Voice off, buddy;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Help me with voice commands let’s go;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Let’s use the mic thanks;Mic.Start;;
Section 8: Microphone (General Voice UX + Help);Let’s log this, okay?;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);What phrases work for this? thanks;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);I need some examples please;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Mute now today;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);Okay, that’s all, alright;Mic.Stop;;Close voice
Section 8: Microphone (General Voice UX + Help);Mute now before I forget;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);Show me what you saved please;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Show voice options please;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Let’s log this while I remember;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);Repeat what I said now;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);What can I say here? today;Mic.Help;;Most common
Section 8: Microphone (General Voice UX + Help);Start voice entry again;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Logging by voice now;Mic.Start;;Confirms intention
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please while I remember;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Mute now thanks;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);Speak instead of tap again;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);I’m using voice for this while I remember;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Let’s log this let’s go;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);Is voice active right now? please;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Show voice options again;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);I’m using voice for this please;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Mark that as done now;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please now;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Is voice active right now? before I forget;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Show voice options coach;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Was that logged?;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Can I use voice here? before I forget;Mic.Query;;Seeks permission
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please, alright;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Help me with voice commands let’s go;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Tell me what voice can do.;Mic.Help;;Education
Section 8: Microphone (General Voice UX + Help);Voice mode on please;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);I’m using voice for this real quick;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);What can I say here?;Mic.Help;;Most common
Section 8: Microphone (General Voice UX + Help);What phrases work for this? while I remember;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please, buddy;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Start voice entry;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);I need some examples again;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Voice off real quick;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Help me with voice commands now;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);I’m using voice for this while I remember;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Voice off let’s go;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Let’s log this let’s go;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please real quick;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Okay, that’s all now;Mic.Stop;;Close voice
Section 8: Microphone (General Voice UX + Help);Start voice entry again;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Voice off please;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Stop voice mode thanks;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic, buddy;Mic.Help;;Casual
Section 8: Microphone (General Voice UX + Help);Speak instead of tap today;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Did you save that entry? coach;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Tell me what voice can do today;Mic.Help;;Education
Section 8: Microphone (General Voice UX + Help);Can I use voice to log performance? now;Mic.Query;;Contextual
Section 8: Microphone (General Voice UX + Help);Show me what you saved now;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Did you save that entry? quick log;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Help me with voice commands thanks;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Mark that as done real quick;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Show voice options.;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Show me what you saved;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Voice mode on, alright;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please, alright;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Did that work? while I remember;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);Did that work? please;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);Stop voice mode today;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic quick log;Mic.Help;;Casual
Section 8: Microphone (General Voice UX + Help);Repeat what I said while I remember;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);What phrases work for this? before I forget;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);What can I say here?;Mic.Help;;Most common
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic if possible;Mic.Help;;Casual
Section 8: Microphone (General Voice UX + Help);Okay, that’s all, alright;Mic.Stop;;Close voice
Section 8: Microphone (General Voice UX + Help);Repeat what I said.;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Logging by voice now now;Mic.Start;;Confirms intention
Section 8: Microphone (General Voice UX + Help);Let’s log this real quick;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);Let’s use the mic real quick;Mic.Start;;
Section 8: Microphone (General Voice UX + Help);Let’s log this;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please thanks;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Speak instead of tap please;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);I’m using voice for this.;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Was that logged?, alright;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);I’m using voice for this, buddy;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Is voice active right now?.;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);I need some examples please;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);What phrases work for this?, okay?;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Mute now quick log;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);Recording a mental note, buddy;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Can I use voice to log performance?, okay?;Mic.Query;;Contextual
Section 8: Microphone (General Voice UX + Help);Mute now please;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);I’m using voice for this before I forget;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Start voice entry coach;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Speak instead of tap thanks;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Voice mode on.;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);Tell me what voice can do today;Mic.Help;;Education
Section 8: Microphone (General Voice UX + Help);Show voice options if possible;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Speak instead of tap, okay?;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Okay, that’s all please;Mic.Stop;;Close voice
Section 8: Microphone (General Voice UX + Help);Did that work? while I remember;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);Stop voice mode if possible;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Voice mode on.;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);I need some examples now;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Let’s log this;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);Show voice options.;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Okay, that’s all real quick;Mic.Stop;;Close voice
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic before I forget;Mic.Help;;Casual
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please let’s go;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Can I use voice to log performance? now;Mic.Query;;Contextual
Section 8: Microphone (General Voice UX + Help);Mute now.;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);Logging by voice now again;Mic.Start;;Confirms intention
Section 8: Microphone (General Voice UX + Help);Speak instead of tap, okay?;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Logging by voice now if possible;Mic.Start;;Confirms intention
Section 8: Microphone (General Voice UX + Help);Repeat what I said, alright;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please thanks;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Start voice entry again;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Show voice options thanks;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Recording a mental note, alright;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Show me what you saved quick log;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic, alright;Mic.Help;;Casual
Section 8: Microphone (General Voice UX + Help);I need some examples real quick;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);I want to speak instead of type thanks;Mic.Start;;Contextual
Section 8: Microphone (General Voice UX + Help);Show voice options.;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Is voice active right now?.;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Voice off real quick;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Did that work? before I forget;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);What can I say here? today;Mic.Help;;Most common
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic now;Mic.Help;;Casual
Section 8: Microphone (General Voice UX + Help);Can I use voice here?.;Mic.Query;;Seeks permission
Section 8: Microphone (General Voice UX + Help);Show voice options if possible;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);What phrases work for this?;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Speak instead of tap let’s go;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please, okay?;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Can I use voice here? coach;Mic.Query;;Seeks permission
Section 8: Microphone (General Voice UX + Help);I want to speak instead of type thanks;Mic.Start;;Contextual
Section 8: Microphone (General Voice UX + Help);I need some examples, alright;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Recording a mental note while I remember;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Recording a mental note today;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Let’s log this;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);Tell me what voice can do, okay?;Mic.Help;;Education
Section 8: Microphone (General Voice UX + Help);Logging by voice now please;Mic.Start;;Confirms intention
Section 8: Microphone (General Voice UX + Help);Speak instead of tap if possible;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Stop voice mode quick log;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);What can I say here? real quick;Mic.Help;;Most common
Section 8: Microphone (General Voice UX + Help);Logging by voice now thanks;Mic.Start;;Confirms intention
Section 8: Microphone (General Voice UX + Help);Can I use voice here? today;Mic.Query;;Seeks permission
Section 8: Microphone (General Voice UX + Help);Let’s log this quick log;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);What phrases work for this?, okay?;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Can I use voice to log performance? before I forget;Mic.Query;;Contextual
Section 8: Microphone (General Voice UX + Help);Speak instead of tap now;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Was that logged? if possible;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Speak instead of tap again;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Stop voice mode, buddy;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);I need some examples again;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Is voice active right now? today;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Did that work? if possible;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);Can I use voice to log performance? today;Mic.Query;;Contextual
Section 8: Microphone (General Voice UX + Help);What phrases work for this? coach;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Can I use voice here? real quick;Mic.Query;;Seeks permission
Section 8: Microphone (General Voice UX + Help);Tell me what voice can do let’s go;Mic.Help;;Education
Section 8: Microphone (General Voice UX + Help);Did you save that entry? quick log;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Voice mode on;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);Help me with voice commands if possible;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Repeat what I said again;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Did that work? again;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);Is voice active right now?, buddy;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);What phrases work for this?, buddy;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Speak instead of tap now;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Repeat what I said before I forget;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Mark that as done;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Mute now;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);Is voice active right now? coach;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Was that logged? let’s go;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Repeat what I said quick log;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic let’s go;Mic.Help;;Casual
Section 8: Microphone (General Voice UX + Help);Help me with voice commands today;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Stop voice mode thanks;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Mark that as done coach;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please, alright;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);What can I say here? coach;Mic.Help;;Most common
Section 8: Microphone (General Voice UX + Help);Repeat what I said if possible;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic please;Mic.Help;;Casual
Section 8: Microphone (General Voice UX + Help);Voice mode on while I remember;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);Let’s use the mic now;Mic.Start;;
Section 8: Microphone (General Voice UX + Help);I’m using voice for this again;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);I need some examples quick log;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic while I remember;Mic.Help;;Casual
Section 8: Microphone (General Voice UX + Help);Recording a mental note now;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Start voice entry today;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Is voice active right now?, alright;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please quick log;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Logging by voice now if possible;Mic.Start;;Confirms intention
Section 8: Microphone (General Voice UX + Help);Repeat what I said thanks;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Can I use voice to log performance? today;Mic.Query;;Contextual
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic thanks;Mic.Help;;Casual
Section 8: Microphone (General Voice UX + Help);What can I say here? let’s go;Mic.Help;;Most common
Section 8: Microphone (General Voice UX + Help);Show voice options, buddy;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);I’m using voice for this.;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Was that logged? now;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Can I use voice here? quick log;Mic.Query;;Seeks permission
Section 8: Microphone (General Voice UX + Help);Start voice entry, alright;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Mute now;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);Help me with voice commands let’s go;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Was that logged? quick log;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Can I use voice here? now;Mic.Query;;Seeks permission
Section 8: Microphone (General Voice UX + Help);Voice off quick log;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Recording a mental note please;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);What can I say here?, buddy;Mic.Help;;Most common
Section 8: Microphone (General Voice UX + Help);I need some examples please;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Can I use voice to log performance?, buddy;Mic.Query;;Contextual
Section 8: Microphone (General Voice UX + Help);Recording a mental note quick log;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);I’m using voice for this quick log;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Did you save that entry? thanks;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Let’s log this, okay?;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);Recording a mental note now;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Mark that as done.;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Was that logged? before I forget;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Mute now.;Mic.Stop;;Quiet toggle
Section 8: Microphone (General Voice UX + Help);I’m using voice for this now;Mic.Start;;Casual
Section 8: Microphone (General Voice UX + Help);Mark that as done if possible;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Mark that as done again;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Help me with voice commands real quick;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Stop voice mode while I remember;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic while I remember;Mic.Help;;Casual
Section 8: Microphone (General Voice UX + Help);Speak instead of tap before I forget;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Speak instead of tap now;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic;Mic.Help;;Casual
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic, okay?;Mic.Help;;Casual
Section 8: Microphone (General Voice UX + Help);Show me what you saved if possible;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Stop voice mode today;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Voice off, buddy;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Did you save that entry? if possible;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please quick log;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Logging by voice now while I remember;Mic.Start;;Confirms intention
Section 8: Microphone (General Voice UX + Help);Did that work? real quick;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);Recording a mental note please;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Was that logged? thanks;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Speak instead of tap.;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Is voice active right now? real quick;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Recording a mental note, okay?;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Start voice entry.;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);Help me with voice commands, alright;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);I need some examples while I remember;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);I want to speak instead of type, okay?;Mic.Start;;Contextual
Section 8: Microphone (General Voice UX + Help);Show voice options quick log;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Let’s use the mic coach;Mic.Start;;
Section 8: Microphone (General Voice UX + Help);Is voice active right now? if possible;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Let’s log this, buddy;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);Stop voice mode, buddy;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Speak instead of tap again;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Logging by voice now today;Mic.Start;;Confirms intention
Section 8: Microphone (General Voice UX + Help);Voice off today;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Is voice active right now?, buddy;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Mark that as done real quick;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Repeat what I said quick log;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Show me what you saved today;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);What phrases work for this? if possible;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Voice mode on please;Mic.Start;;Toggle
Section 8: Microphone (General Voice UX + Help);Repeat what I said coach;Mic.Confirm;;Playback
Section 8: Microphone (General Voice UX + Help);Did that work? let’s go;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);Stop voice mode coach;Mic.Stop;;
Section 8: Microphone (General Voice UX + Help);Mark that as done let’s go;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Let’s log this let’s go;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);Was that logged?;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Teach me how to use this mic, okay?;Mic.Help;;Casual
Section 8: Microphone (General Voice UX + Help);Recording a mental note, alright;Mic.Start;;NLP entry
Section 8: Microphone (General Voice UX + Help);Let’s use the mic coach;Mic.Start;;
Section 8: Microphone (General Voice UX + Help);Show me what you saved, buddy;Mic.Confirm;;
Section 8: Microphone (General Voice UX + Help);Did that work? real quick;Mic.Confirm;;Asking system
Section 8: Microphone (General Voice UX + Help);Is voice active right now? again;Mic.Query;;
Section 8: Microphone (General Voice UX + Help);Speak instead of tap;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Logging by voice now, okay?;Mic.Start;;Confirms intention
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please before I forget;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);Mark that as done real quick;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please quick log;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);What can I say here? quick log;Mic.Help;;Most common
Section 8: Microphone (General Voice UX + Help);Voice walkthrough, please, buddy;Mic.Help;;Onboarding
Section 8: Microphone (General Voice UX + Help);What phrases work for this? coach;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Let’s log this let’s go;Mic.Start;;Generic
Section 8: Microphone (General Voice UX + Help);Can I use voice here? quick log;Mic.Query;;Seeks permission
Section 8: Microphone (General Voice UX + Help);Start voice entry, okay?;Mic.Start;;UI trigger
Section 8: Microphone (General Voice UX + Help);I want to speak instead of type if possible;Mic.Start;;Contextual
Section 8: Microphone (General Voice UX + Help);Mark that as done, buddy;Mic.Command;;End command
Section 8: Microphone (General Voice UX + Help);Speak instead of tap thanks;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);Speak instead of tap before I forget;Mic.Start;;UI shortcut
Section 8: Microphone (General Voice UX + Help);I need some examples thanks;Mic.Help;;
Section 8: Microphone (General Voice UX + Help);Stop voice mode before I forget;Mic.Stop;;
